valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year,month
42000.0,31210,Gourdan-Polignan,Maison,93.0,4.0,sols,94.0,2023,6
1000.0,31210,Gourdan-Polignan,Maison,65.0,4.0,sols,272.0,2023,6
132000.0,31210,Gourdan-Polignan,Maison,85.0,4.0,sols,270.0,2023,8
125000.0,31210,Gourdan-Polignan,Maison,80.0,5.0,sols,490.0,2023,8
59248.75,31210,Gourdan-Polignan,Maison,108.0,4.0,sols,425.0,2023,9
120000.0,31210,Gourdan-Polignan,Maison,134.0,3.0,sols,658.0,2023,9
70000.0,31210,Gourdan-Polignan,Maison,120.0,4.0,sols,735.0,2023,9
110000.0,31210,Gourdan-Polignan,Maison,60.0,3.0,sols,650.0,2023,9
40000.0,31210,Gourdan-Polignan,Maison,81.0,3.0,sols,465.0,2023,10
156000.0,31210,Gourdan-Polignan,Maison,73.0,4.0,sols,204.0,2023,12
127000.0,31210,Gourdan-Polignan,Maison,52.0,3.0,sols,62.0,2023,12
203500.0,31810,Clermont-le-Fort,Maison,150.0,4.0,None,0.0,2023,3
85000.0,31810,Clermont-le-Fort,Maison,84.0,5.0,sols,118.0,2023,4
605000.0,31810,Clermont-le-Fort,Maison,104.0,5.0,terrains d'agrément,705.0,2023,12
239000.0,31540,Montégut-Lauragais,Maison,120.0,5.0,terrains d'agrément,1500.0,2022,3
178800.0,31540,Montégut-Lauragais,Maison,138.0,5.0,sols,1546.0,2022,3
95000.0,31540,Montégut-Lauragais,Maison,110.0,3.0,sols,430.0,2022,4
344270.0,31540,Montégut-Lauragais,Maison,164.0,5.0,sols,1000.0,2022,6
310472.0,31450,Espanès,Maison,61.0,1.0,sols,949.0,2022,5
240000.0,31450,Espanès,Maison,95.0,5.0,sols,1435.0,2022,6
163550.0,31450,Espanès,Maison,64.0,3.0,sols,1302.0,2022,8
142000.0,31160,Arbas,Maison,55.0,3.0,sols,148.0,2023,2
119800.0,31160,Arbas,Maison,112.0,4.0,sols,185.0,2023,4
20000.0,31160,Arbas,Maison,34.0,3.0,sols,21.0,2023,6
125000.0,31160,Arbas,Maison,155.0,6.0,sols,146.0,2023,6
150000.0,31160,Arbas,Maison,82.0,4.0,sols,500.0,2023,10
159600.0,31160,Arbas,Maison,127.0,5.0,sols,496.0,2023,11
145000.0,31160,Arbas,Maison,103.0,4.0,sols,617.0,2023,12
105000.0,31350,Charlas,Maison,160.0,5.0,sols,960.0,2022,2
250700.0,31350,Charlas,Maison,65.0,2.0,sols,1360.0,2022,3
98845.0,31350,Charlas,Maison,170.0,5.0,sols,4080.0,2022,3
196872.0,31350,Charlas,Maison,105.0,4.0,prés,2200.0,2022,5
168670.0,31350,Charlas,Maison,130.0,4.0,terres,1159.0,2022,7
40000.0,31350,Charlas,Maison,50.0,3.0,sols,740.0,2022,8
108000.0,31350,Charlas,Maison,120.0,7.0,sols,446.0,2022,10
252200.0,31460,La Salvetat-Lauragais,Maison,30.0,1.0,sols,125.0,2023,2
210000.0,31460,La Salvetat-Lauragais,Maison,160.0,4.0,sols,724.0,2023,2
145000.0,31460,La Salvetat-Lauragais,Maison,120.0,4.0,sols,115.0,2023,7
349000.0,31450,Montlaur,Maison,86.0,3.0,sols,243.0,2023,1
268000.0,31450,Montlaur,Maison,60.0,2.0,terrains a bâtir,1668.0,2023,1
490445.0,31450,Montlaur,Maison,121.0,5.0,sols,711.0,2023,2
383000.0,31450,Montlaur,Maison,115.0,5.0,sols,1111.0,2023,3
58500.0,31450,Montlaur,Maison,53.0,2.0,sols,128.0,2023,3
262151.0,31450,Montlaur,Maison,88.0,3.0,sols,1000.0,2023,5
389000.0,31450,Montlaur,Maison,95.0,4.0,sols,725.0,2023,4
461700.0,31450,Montlaur,Maison,170.0,6.0,sols,1074.0,2023,5
275750.0,31450,Montlaur,Maison,76.0,3.0,sols,463.0,2023,5
239500.0,31450,Montlaur,Maison,68.0,4.0,sols,1423.0,2023,7
292900.0,31450,Montlaur,Maison,85.0,4.0,sols,126.0,2023,7
289870.0,31450,Montlaur,Maison,140.0,6.0,sols,1090.0,2023,7
306000.0,31450,Montlaur,Maison,86.0,4.0,sols,283.0,2023,7
377150.0,31450,Montlaur,Maison,119.0,4.0,sols,472.0,2023,8
300000.0,31450,Montlaur,Maison,134.0,5.0,sols,1073.0,2023,9
364000.0,31450,Montlaur,Maison,147.0,5.0,sols,636.0,2023,9
408900.0,31450,Montlaur,Maison,122.0,4.0,terrains a bâtir,796.0,2023,10
420800.0,31450,Montlaur,Maison,184.0,5.0,sols,530.0,2023,12
230000.0,31510,Ore,Maison,122.0,6.0,sols,259.0,2023,2
135000.0,31510,Ore,Maison,100.0,5.0,sols,377.0,2023,3
182500.0,31110,Saint-Mamet,Maison,53.0,3.0,None,0.0,2023,4
162750.0,31110,Saint-Mamet,Maison,50.0,3.0,None,0.0,2023,5
233450.0,31110,Saint-Mamet,Maison,242.0,7.0,sols,426.0,2023,5
2200.0,31110,Saint-Mamet,Maison,102.0,4.0,None,0.0,2023,6
170000.0,31110,Saint-Mamet,Maison,91.0,4.0,sols,712.0,2023,6
270000.0,31110,Saint-Mamet,Maison,62.0,3.0,sols,126.0,2023,7
188760.0,31110,Saint-Mamet,Maison,74.0,4.0,sols,117.0,2023,10
172500.0,31110,Saint-Mamet,Maison,50.0,3.0,None,0.0,2023,11
248590.0,31110,Saint-Mamet,Maison,76.0,4.0,None,0.0,2023,11
220000.0,31110,Saint-Mamet,Maison,102.0,5.0,sols,758.0,2023,11
399700.0,31110,Saint-Mamet,Maison,138.0,5.0,sols,787.0,2023,11
178000.0,31110,Saint-Mamet,Maison,54.0,3.0,sols,88.0,2023,12
332000.0,31110,Saint-Mamet,Maison,138.0,5.0,sols,500.0,2023,12
160000.0,31210,Clarac,Maison,117.0,6.0,sols,500.0,2023,3
73855.0,31210,Clarac,Maison,150.0,4.0,sols,1579.0,2023,6
19750.0,31210,Clarac,Maison,106.0,4.0,terres,1530.0,2023,6
100000.0,31210,Clarac,Maison,103.0,4.0,terrains d'agrément,1000.0,2023,7
321190.0,31210,Clarac,Maison,118.0,5.0,sols,500.0,2023,7
240000.0,31210,Clarac,Maison,138.0,5.0,terrains d'agrément,927.0,2023,7
65000.0,31210,Clarac,Maison,43.0,2.0,terres,7163.0,2023,7
248800.0,31210,Clarac,Maison,88.0,4.0,sols,1880.0,2023,8
312000.0,31210,Clarac,Maison,128.0,5.0,terrains d'agrément,2078.0,2023,10
218000.0,31450,Odars,Maison,77.0,4.0,sols,144.0,2022,2
270000.0,31450,Odars,Maison,129.0,5.0,sols,138.0,2022,4
171890.0,31450,Odars,Maison,72.0,3.0,sols,49.0,2022,3
622270.8,31450,Odars,Maison,205.0,9.0,sols,769.0,2022,4
405000.0,31450,Odars,Maison,180.0,4.0,sols,555.0,2022,4
407400.0,31450,Odars,Maison,99.0,4.0,sols,500.0,2022,5
408000.0,31580,Balesta,Maison,160.0,4.0,sols,700.0,2023,4
144000.0,31580,Balesta,Maison,186.0,6.0,sols,530.0,2023,8
70000.0,31580,Balesta,Maison,90.0,3.0,sols,1855.0,2023,9
146900.0,31160,Izaut-de-l'Hôtel,Maison,77.0,1.0,sols,693.0,2022,2
50000.0,31160,Izaut-de-l'Hôtel,Maison,96.0,4.0,sols,240.0,2022,7
90000.0,31160,Izaut-de-l'Hôtel,Maison,100.0,4.0,sols,543.0,2022,11
20000.0,31510,Valcabrère,Maison,123.0,6.0,sols,342.0,2023,4
390000.0,31510,Valcabrère,Maison,230.0,8.0,prés,1900.0,2023,5
267150.0,31570,Aurin,Maison,170.0,4.0,terrains a bâtir,2565.0,2023,2
25000.0,31570,Aurin,Maison,64.0,3.0,terres,5269.0,2023,4
555580.0,31570,Aurin,Maison,164.0,5.0,terrains a bâtir,2500.0,2023,7
492860.0,31570,Aurin,Maison,146.0,5.0,None,0.0,2023,10
150000.0,31360,Roquefort-sur-Garonne,Maison,76.0,3.0,sols,678.0,2023,1
133000.0,31360,Roquefort-sur-Garonne,Maison,100.0,4.0,sols,317.0,2023,2
1.0,31360,Roquefort-sur-Garonne,Maison,58.0,3.0,sols,82.0,2023,4
137275.0,31360,Roquefort-sur-Garonne,Maison,56.0,4.0,sols,170.0,2023,8
40000.0,31360,Roquefort-sur-Garonne,Maison,220.0,5.0,sols,1200.0,2023,8
72800.0,31360,Roquefort-sur-Garonne,Maison,36.0,2.0,sols,43.0,2023,9
140000.0,31360,Roquefort-sur-Garonne,Maison,85.0,5.0,terres,1715.0,2023,9
35000.0,31360,Roquefort-sur-Garonne,Maison,70.0,3.0,sols,265.0,2023,10
65000.0,31360,Roquefort-sur-Garonne,Maison,78.0,3.0,sols,47.0,2023,10
172485.0,31360,Roquefort-sur-Garonne,Maison,100.0,4.0,sols,348.0,2023,12
80000.0,31360,Roquefort-sur-Garonne,Maison,93.0,5.0,sols,449.0,2023,12
93000.0,31290,Beauteville,Maison,97.0,4.0,terres,1380.0,2023,12
394000.0,31580,Boudrac,Maison,194.0,5.0,sols,1963.0,2022,3
209000.0,31580,Boudrac,Maison,143.0,5.0,sols,1420.0,2022,8
17500.0,31230,L'Isle-en-Dodon,Maison,66.0,2.0,sols,180.0,2023,1
100.0,31230,L'Isle-en-Dodon,Maison,102.0,5.0,sols,158.0,2023,1
149900.0,31230,L'Isle-en-Dodon,Maison,82.0,4.0,sols,944.0,2023,1
120000.0,31230,L'Isle-en-Dodon,Maison,52.0,3.0,sols,116.0,2023,1
140000.0,31230,L'Isle-en-Dodon,Maison,78.0,3.0,sols,23.0,2023,2
136000.0,31230,L'Isle-en-Dodon,Maison,70.0,3.0,sols,155.0,2023,2
200000.0,31230,L'Isle-en-Dodon,Maison,160.0,4.0,sols,630.0,2023,2
140000.0,31230,L'Isle-en-Dodon,Maison,70.0,5.0,sols,317.0,2023,2
120000.0,31230,L'Isle-en-Dodon,Maison,120.0,5.0,sols,492.0,2023,3
79000.0,31230,L'Isle-en-Dodon,Maison,63.0,2.0,sols,246.0,2023,3
175000.0,31230,L'Isle-en-Dodon,Maison,109.0,4.0,terres,2730.0,2023,3
100000.0,31230,L'Isle-en-Dodon,Maison,29.0,1.0,sols,529.0,2023,3
80000.0,31230,L'Isle-en-Dodon,Maison,48.0,3.0,sols,102.0,2023,3
366400.0,31230,L'Isle-en-Dodon,Maison,133.0,5.0,sols,939.0,2023,5
140000.0,31230,L'Isle-en-Dodon,Maison,128.0,3.0,sols,203.0,2023,5
71000.0,31230,L'Isle-en-Dodon,Maison,91.0,4.0,sols,57.0,2023,5
35000.0,31230,L'Isle-en-Dodon,Maison,70.0,3.0,sols,98.0,2023,6
15000.0,31230,L'Isle-en-Dodon,Maison,35.0,4.0,sols,302.0,2023,7
225000.0,31230,L'Isle-en-Dodon,Maison,90.0,4.0,sols,1037.0,2023,7
75500.0,31230,L'Isle-en-Dodon,Maison,109.0,4.0,terrains d'agrément,622.0,2023,7
70000.0,31230,L'Isle-en-Dodon,Maison,128.0,4.0,sols,166.0,2023,7
25000.0,31230,L'Isle-en-Dodon,Maison,64.0,3.0,sols,84.0,2023,7
125550.0,31230,L'Isle-en-Dodon,Maison,125.0,5.0,sols,676.0,2023,7
70000.0,31230,L'Isle-en-Dodon,Maison,136.0,5.0,sols,57.0,2023,8
100000.0,31230,L'Isle-en-Dodon,Maison,280.0,6.0,sols,373.0,2023,8
165000.0,31230,L'Isle-en-Dodon,Maison,210.0,6.0,sols,392.0,2023,8
99640.0,31230,L'Isle-en-Dodon,Maison,90.0,6.0,jardins,1244.0,2023,8
195000.0,31230,L'Isle-en-Dodon,Maison,90.0,3.0,sols,339.0,2023,8
337000.0,31230,L'Isle-en-Dodon,Maison,198.0,4.0,sols,1780.0,2023,9
48000.0,31230,L'Isle-en-Dodon,Maison,54.0,1.0,sols,143.0,2023,9
40000.0,31230,L'Isle-en-Dodon,Maison,150.0,6.0,sols,297.0,2023,9
370800.0,31230,L'Isle-en-Dodon,Maison,192.0,6.0,sols,454.0,2023,9
72000.0,31230,L'Isle-en-Dodon,Maison,45.0,2.0,sols,692.0,2023,10
264300.0,31230,L'Isle-en-Dodon,Maison,120.0,4.0,terrains d'agrément,1574.0,2023,10
110000.0,31230,L'Isle-en-Dodon,Maison,83.0,3.0,sols,388.0,2023,10
70000.0,31230,L'Isle-en-Dodon,Maison,220.0,6.0,sols,545.0,2023,11
70000.0,31230,L'Isle-en-Dodon,Maison,45.0,2.0,sols,356.0,2023,11
195000.0,31230,L'Isle-en-Dodon,Maison,151.0,5.0,sols,936.0,2023,12
124428.0,31230,L'Isle-en-Dodon,Maison,125.0,4.0,sols,458.0,2023,12
202100.0,31230,L'Isle-en-Dodon,Maison,109.0,3.0,sols,830.0,2023,12
53000.0,31230,L'Isle-en-Dodon,Maison,100.0,6.0,sols,73.0,2023,12
267900.0,31470,Fonsorbes,Maison,87.0,4.0,sols,490.0,2022,1
352000.0,31470,Fonsorbes,Maison,150.0,6.0,None,0.0,2022,1
202500.0,31470,Fonsorbes,Maison,81.0,4.0,None,0.0,2022,1
387940.0,31470,Fonsorbes,Maison,111.0,4.0,sols,600.0,2022,1
487346.0,31470,Fonsorbes,Maison,171.0,6.0,sols,1500.0,2022,2
389450.0,31470,Fonsorbes,Maison,118.0,3.0,sols,1677.0,2022,2
430000.0,31470,Fonsorbes,Maison,130.0,5.0,sols,1500.0,2022,1
251000.0,31470,Fonsorbes,Maison,93.0,4.0,sols,792.0,2022,1
505400.0,31470,Fonsorbes,Maison,155.0,5.0,sols,1000.0,2022,2
326320.0,31470,Fonsorbes,Maison,91.0,4.0,sols,304.0,2022,2
372950.0,31470,Fonsorbes,Maison,141.0,6.0,sols,1005.0,2022,2
332820.0,31470,Fonsorbes,Maison,125.0,5.0,sols,1377.0,2022,2
384400.0,31470,Fonsorbes,Maison,140.0,7.0,sols,1118.0,2022,2
233150.0,31470,Fonsorbes,Maison,80.0,4.0,sols,143.0,2022,2
341000.0,31470,Fonsorbes,Maison,104.0,4.0,sols,987.0,2022,2
320000.0,31470,Fonsorbes,Maison,85.0,2.0,sols,380.0,2022,2
235600.0,31470,Fonsorbes,Maison,77.0,3.0,sols,784.0,2022,2
185600.0,31470,Fonsorbes,Maison,67.0,3.0,None,0.0,2022,2
370000.0,31470,Fonsorbes,Maison,120.0,5.0,sols,850.0,2022,3
268200.0,31470,Fonsorbes,Maison,86.0,4.0,sols,387.0,2022,3
170000.0,31470,Fonsorbes,Maison,100.0,5.0,sols,348.0,2022,3
358000.0,31470,Fonsorbes,Maison,95.0,4.0,sols,776.0,2022,3
330000.0,31470,Fonsorbes,Maison,143.0,5.0,sols,1000.0,2022,3
255000.0,31470,Fonsorbes,Maison,97.0,4.0,sols,1614.0,2022,3
289000.0,31470,Fonsorbes,Maison,194.0,7.0,sols,730.0,2022,3
176000.0,31470,Fonsorbes,Maison,88.0,4.0,sols,867.0,2022,3
378500.0,31470,Fonsorbes,Maison,131.0,5.0,sols,941.0,2022,3
253410.0,31470,Fonsorbes,Maison,80.0,5.0,sols,550.0,2022,3
303000.0,31470,Fonsorbes,Maison,145.0,6.0,sols,1141.0,2022,4
212280.0,31470,Fonsorbes,Maison,69.0,4.0,sols,211.0,2022,4
257500.0,31470,Fonsorbes,Maison,94.0,5.0,sols,936.0,2022,4
370720.0,31470,Fonsorbes,Maison,126.0,6.0,sols,833.0,2022,4
420140.0,31470,Fonsorbes,Maison,272.0,9.0,None,0.0,2022,4
309000.0,31470,Fonsorbes,Maison,105.0,4.0,sols,595.0,2022,5
60000.0,31470,Fonsorbes,Maison,102.0,5.0,terrains d'agrément,710.0,2022,5
178000.0,31470,Fonsorbes,Maison,74.0,4.0,sols,626.0,2022,5
214000.0,31470,Fonsorbes,Maison,79.0,4.0,sols,510.0,2022,5
337000.0,31470,Fonsorbes,Maison,104.0,4.0,sols,1034.0,2022,5
100000.0,31470,Fonsorbes,Maison,54.0,3.0,sols,233.0,2022,5
405685.0,31470,Fonsorbes,Maison,131.0,5.0,terrains d'agrément,664.0,2022,5
302770.0,31470,Fonsorbes,Maison,81.0,4.0,sols,478.0,2022,5
455000.0,31470,Fonsorbes,Maison,100.0,5.0,sols,1161.0,2022,5
336060.0,31470,Fonsorbes,Maison,94.0,5.0,sols,900.0,2022,5
265000.0,31470,Fonsorbes,Maison,84.0,4.0,sols,977.0,2022,5
366050.0,31470,Fonsorbes,Maison,108.0,4.0,sols,1950.0,2022,5
136000.0,31470,Fonsorbes,Maison,57.0,3.0,sols,134.0,2022,5
469000.0,31470,Fonsorbes,Maison,194.0,4.0,sols,1431.0,2022,6
291750.0,31470,Fonsorbes,Maison,109.0,3.0,sols,582.0,2022,6
190315.0,31470,Fonsorbes,Maison,70.0,3.0,None,0.0,2022,6
288400.0,31470,Fonsorbes,Maison,94.0,4.0,sols,366.0,2022,6
375480.0,31470,Fonsorbes,Maison,144.0,5.0,sols,833.0,2022,6
418000.0,31470,Fonsorbes,Maison,130.0,5.0,sols,768.0,2022,6
390000.0,31470,Fonsorbes,Maison,140.0,5.0,sols,763.0,2022,7
381600.0,31470,Fonsorbes,Maison,115.0,5.0,sols,702.0,2022,6
101600.0,31470,Fonsorbes,Maison,54.0,1.0,sols,33.0,2022,6
214500.0,31470,Fonsorbes,Maison,90.0,4.0,None,0.0,2022,7
459000.0,31470,Fonsorbes,Maison,144.0,6.0,sols,1240.0,2022,7
220000.0,31470,Fonsorbes,Maison,94.0,5.0,sols,498.0,2022,6
352130.0,31470,Fonsorbes,Maison,103.0,5.0,sols,632.0,2022,7
502900.0,31470,Fonsorbes,Maison,154.0,5.0,sols,1315.0,2022,6
455000.0,31470,Fonsorbes,Maison,181.0,5.0,sols,1586.0,2022,6
297000.0,31470,Fonsorbes,Maison,112.0,4.0,sols,411.0,2022,7
364682.0,31470,Fonsorbes,Maison,141.0,7.0,sols,1183.0,2022,7
280000.0,31470,Fonsorbes,Maison,94.0,4.0,sols,656.0,2022,7
282000.0,31470,Fonsorbes,Maison,86.0,4.0,sols,414.0,2022,7
330000.0,31470,Fonsorbes,Maison,103.0,5.0,sols,1284.0,2022,7
308800.0,31470,Fonsorbes,Maison,99.0,4.0,sols,753.0,2022,6
560650.0,31470,Fonsorbes,Maison,139.0,5.0,sols,1330.0,2022,7
348000.0,31470,Fonsorbes,Maison,114.0,5.0,sols,984.0,2022,7
358000.0,31470,Fonsorbes,Maison,144.0,4.0,sols,1000.0,2022,7
277195.0,31470,Fonsorbes,Maison,107.0,5.0,sols,444.0,2022,7
314000.0,31470,Fonsorbes,Maison,107.0,4.0,sols,691.0,2022,7
280000.0,31470,Fonsorbes,Maison,99.0,6.0,sols,1126.0,2022,7
287830.0,31470,Fonsorbes,Maison,74.0,5.0,sols,1657.0,2022,8
445381.0,31470,Fonsorbes,Maison,131.0,5.0,sols,800.0,2022,8
358000.0,31470,Fonsorbes,Maison,117.0,5.0,sols,688.0,2022,8
360828.0,31470,Fonsorbes,Maison,99.0,4.0,sols,667.0,2022,7
387400.0,31470,Fonsorbes,Maison,136.0,5.0,sols,588.0,2022,8
72353.4,31470,Fonsorbes,Maison,150.0,5.0,sols,1714.0,2022,8
342500.0,31470,Fonsorbes,Maison,78.0,3.0,sols,1111.0,2022,8
201500.0,31470,Fonsorbes,Maison,62.0,3.0,sols,134.0,2022,8
554800.0,31470,Fonsorbes,Maison,161.0,5.0,sols,1000.0,2022,8
333900.0,31470,Fonsorbes,Maison,77.0,3.0,sols,610.0,2022,8
351000.0,31470,Fonsorbes,Maison,99.0,5.0,sols,1176.0,2022,8
350000.0,31470,Fonsorbes,Maison,106.0,4.0,sols,1062.0,2022,8
364177.0,31470,Fonsorbes,Maison,100.0,4.0,sols,1450.0,2022,9
389000.0,31470,Fonsorbes,Maison,100.0,4.0,sols,1000.0,2022,9
265600.0,31470,Fonsorbes,Maison,85.0,4.0,sols,1077.0,2022,9
270200.0,31470,Fonsorbes,Maison,81.0,4.0,None,0.0,2022,9
250000.0,31470,Fonsorbes,Maison,105.0,5.0,sols,1376.0,2022,9
240000.0,31470,Fonsorbes,Maison,101.0,4.0,sols,1413.0,2022,9
295000.0,31470,Fonsorbes,Maison,106.0,5.0,terrains d'agrément,1404.0,2022,9
308883.0,31470,Fonsorbes,Maison,82.0,4.0,sols,1330.0,2022,9
320000.0,31470,Fonsorbes,Maison,85.0,4.0,sols,767.0,2022,9
400000.0,31470,Fonsorbes,Maison,147.0,6.0,sols,1200.0,2022,9
331700.0,31470,Fonsorbes,Maison,48.0,3.0,sols,1222.0,2022,10
345000.0,31470,Fonsorbes,Maison,92.0,4.0,sols,495.0,2022,9
391000.0,31470,Fonsorbes,Maison,134.0,4.0,sols,1454.0,2022,10
354050.0,31470,Fonsorbes,Maison,120.0,5.0,sols,928.0,2022,10
634400.0,31470,Fonsorbes,Maison,209.0,6.0,sols,1000.0,2022,9
239000.0,31470,Fonsorbes,Maison,67.0,4.0,sols,1156.0,2022,9
289940.0,31470,Fonsorbes,Maison,78.0,4.0,sols,432.0,2022,10
243950.0,31470,Fonsorbes,Maison,83.0,4.0,sols,161.0,2022,10
437700.0,31470,Fonsorbes,Maison,172.0,6.0,sols,2149.0,2022,10
188750.0,31470,Fonsorbes,Maison,77.0,3.0,sols,185.0,2022,10
191700.0,31470,Fonsorbes,Maison,47.0,2.0,sols,1142.0,2022,10
485900.0,31470,Fonsorbes,Maison,169.0,5.0,sols,1107.0,2022,11
305000.0,31470,Fonsorbes,Maison,172.0,4.0,sols,1222.0,2022,10
295000.0,31470,Fonsorbes,Maison,122.0,4.0,sols,780.0,2022,11
735770.0,31470,Fonsorbes,Maison,133.0,4.0,terres,2500.0,2022,11
300600.0,31470,Fonsorbes,Maison,98.0,4.0,sols,404.0,2022,11
252650.0,31470,Fonsorbes,Maison,80.0,4.0,sols,1717.0,2022,10
260000.0,31470,Fonsorbes,Maison,102.0,4.0,sols,1153.0,2022,10
379620.0,31470,Fonsorbes,Maison,121.0,6.0,sols,803.0,2022,11
314600.0,31470,Fonsorbes,Maison,110.0,4.0,sols,585.0,2022,11
192000.0,31470,Fonsorbes,Maison,63.0,3.0,sols,165.0,2022,11
307000.0,31470,Fonsorbes,Maison,96.0,4.0,sols,1055.0,2022,11
85000.0,31470,Fonsorbes,Maison,30.0,2.0,sols,130.0,2022,11
351480.0,31470,Fonsorbes,Maison,114.0,4.0,sols,811.0,2022,12
383350.0,31470,Fonsorbes,Maison,118.0,6.0,sols,1146.0,2022,12
315000.0,31470,Fonsorbes,Maison,104.0,4.0,terrains d'agrément,2105.0,2022,12
303100.0,31470,Fonsorbes,Maison,101.0,5.0,sols,508.0,2022,12
365850.0,31470,Fonsorbes,Maison,111.0,4.0,sols,692.0,2022,12
272000.0,31470,Fonsorbes,Maison,85.0,4.0,sols,800.0,2022,12
268000.0,31290,Folcarde,Maison,110.0,5.0,sols,500.0,2023,6
300000.0,31290,Folcarde,Maison,220.0,11.0,sols,3050.0,2023,3
311700.0,31290,Folcarde,Maison,92.0,4.0,sols,500.0,2023,8
89770.0,31350,Mondilhan,Maison,57.0,3.0,sols,257.0,2022,2
210000.0,31350,Mondilhan,Maison,133.0,5.0,prés,2470.0,2022,3
365000.0,31350,Mondilhan,Maison,78.0,2.0,sols,1565.0,2022,7
435000.0,31350,Mondilhan,Maison,120.0,5.0,sols,1904.0,2022,8
330000.0,31350,Mondilhan,Maison,174.0,4.0,sols,1060.0,2022,9
375500.0,31850,Beaupuy,Maison,125.0,5.0,sols,460.0,2023,1
650000.0,31850,Beaupuy,Maison,226.0,8.0,terrains d'agrément,702.0,2023,7
344800.0,31850,Beaupuy,Maison,100.0,4.0,sols,989.0,2023,12
180000.0,31160,Couret,Maison,200.0,6.0,sols,600.0,2022,2
80000.0,31160,Couret,Maison,121.0,3.0,terrains d'agrément,1056.0,2022,2
115700.0,31160,Couret,Maison,100.0,3.0,prés,2156.0,2022,3
112100.0,31160,Couret,Maison,79.0,3.0,sols,280.0,2022,6
78000.0,31160,Couret,Maison,46.0,2.0,terrains d'agrément,1149.0,2022,6
226450.0,31160,Couret,Maison,99.0,3.0,terrains d'agrément,1795.0,2022,8
125000.0,31160,Couret,Maison,105.0,1.0,None,0.0,2022,12
110000.0,31480,Laréole,Maison,86.0,3.0,sols,649.0,2023,6
403150.0,31480,Laréole,Maison,221.0,5.0,sols,1000.0,2023,12
274800.0,31190,Grazac,Maison,105.0,5.0,terrains d'agrément,1326.0,2023,5
139000.0,31190,Grazac,Maison,150.0,6.0,sols,480.0,2023,5
128900.0,31190,Grazac,Maison,88.0,4.0,sols,551.0,2023,8
197800.0,31190,Grazac,Maison,28.0,1.0,None,0.0,2023,8
230000.0,31190,Grazac,Maison,82.0,4.0,sols,609.0,2023,9
283050.0,31190,Grazac,Maison,163.0,4.0,sols,1782.0,2023,10
289900.0,31190,Grazac,Maison,170.0,5.0,sols,1763.0,2023,11
329000.0,31190,Grazac,Maison,128.0,4.0,sols,1343.0,2023,12
475050.0,31350,Ciadoux,Maison,175.0,6.0,sols,1435.0,2023,9
1008500.0,31350,Ciadoux,Maison,250.0,5.0,sols,1000.0,2023,10
238690.0,31350,Ciadoux,Maison,112.0,4.0,terrains d'agrément,1210.0,2023,11
543500.0,31120,Lacroix-Falgarde,Maison,137.0,5.0,sols,930.0,2023,1
501600.0,31120,Lacroix-Falgarde,Maison,162.0,5.0,sols,666.0,2023,2
432000.0,31120,Lacroix-Falgarde,Maison,141.0,5.0,sols,1000.0,2023,2
397530.0,31120,Lacroix-Falgarde,Maison,141.0,4.0,sols,1534.0,2023,3
594350.0,31120,Lacroix-Falgarde,Maison,125.0,4.0,sols,1053.0,2023,3
230000.0,31120,Lacroix-Falgarde,Maison,86.0,3.0,sols,47.0,2023,4
358700.0,31120,Lacroix-Falgarde,Maison,117.0,4.0,terrains d'agrément,754.0,2023,4
507100.0,31120,Lacroix-Falgarde,Maison,211.0,6.0,sols,655.0,2023,6
388450.0,31120,Lacroix-Falgarde,Maison,124.0,5.0,sols,615.0,2023,6
358600.0,31120,Lacroix-Falgarde,Maison,103.0,4.0,sols,860.0,2023,6
480000.0,31120,Lacroix-Falgarde,Maison,161.0,6.0,terrains d'agrément,2263.0,2023,7
524900.0,31120,Lacroix-Falgarde,Maison,89.0,4.0,terrains d'agrément,1150.0,2023,7
600000.0,31120,Lacroix-Falgarde,Maison,149.0,3.0,terrains d'agrément,1925.0,2023,8
456100.0,31120,Lacroix-Falgarde,Maison,130.0,5.0,sols,978.0,2023,7
505000.0,31120,Lacroix-Falgarde,Maison,158.0,5.0,None,0.0,2023,10
868000.0,31120,Lacroix-Falgarde,Maison,190.0,6.0,terrains d'agrément,1631.0,2023,10
270000.0,31120,Lacroix-Falgarde,Maison,103.0,5.0,sols,302.0,2023,10
280000.0,31120,Lacroix-Falgarde,Maison,114.0,5.0,None,0.0,2023,12
258800.0,31410,Capens,Maison,115.0,3.0,sols,256.0,2022,2
110000.0,31410,Capens,Maison,100.0,4.0,sols,912.0,2022,3
250570.0,31410,Capens,Maison,117.0,3.0,sols,415.0,2022,7
350000.0,31410,Capens,Maison,181.0,5.0,sols,1240.0,2022,8
285277.0,31410,Capens,Maison,80.0,4.0,terrains d'agrément,1458.0,2022,10
185000.0,31410,Capens,Maison,76.0,4.0,sols,166.0,2022,11
275250.0,31410,Capens,Maison,85.0,4.0,terrains d'agrément,1000.0,2022,11
305000.0,31410,Capens,Maison,93.0,3.0,None,0.0,2022,11
415250.0,31280,Mons,Maison,91.0,4.0,sols,1009.0,2023,1
579800.0,31280,Mons,Maison,98.0,4.0,terrains d'agrément,971.0,2023,2
180000.0,31280,Mons,Maison,145.0,5.0,None,0.0,2023,3
481000.0,31280,Mons,Maison,106.0,4.0,sols,1039.0,2023,6
